time,CO*,H2O*,H*,OH*,COOH*,CO2*,*
1.6622232527973803e-11,1.998757157674471e-05,0.16529889584492974,0.04307706655809962,0.05225732653954339,1.700450842857128e-07,7.897260617798835e-08,0.7393464744679573
1.712879507420764e-11,1.4687979743798725e-05,0.16066885199980635,0.042399129794340414,0.05199518551769901,1.2040432504750967e-07,5.7214706554984e-08,0.7449219670891762
1.763535762044148e-11,1.0795021323668508e-05,0.1561804017047626,0.04172942717899574,0.05172831957594148,8.561760425523615e-08,4.162672230231059e-08,0.7503509292744475
1.8141920166675318e-11,7.934455644198987e-06,0.15182890764601745,0.04106806251084568,0.05145718021608051,6.118860204152857e-08,3.044273793969459e-08,0.7556378235398696
1.8648482712909156e-11,5.832925538953921e-06,0.1476098957579432,0.04041511602043097,0.0511821939260273,4.4025552888926346e-08,2.2416609860310224e-08,0.7607868949276942
1.9155045259142995e-11,4.289556978579004e-06,0.1435190484140368,0.03977064769743941,0.050903763757954246,3.196369404589218e-08,1.665676445089202e-08,0.7658022019529298
1.9827593784207233e-11,2.8565663812199065e-06,0.13827866430167354,0.03892817627916439,0.05052942866939103,2.1306320412841557e-08,1.1451741377589688e-08,0.7722608414251254
2.0500142309271472e-11,1.9062498174843733e-06,0.13324750478207706,0.03810077979439293,0.05015052780656775,1.4598553576010151e-08,8.09554313255837e-09,0.7784992586728455
2.117269083433571e-11,1.2740592064637904e-06,0.12841663300430617,0.03728847446146377,0.049767836604184795,1.0326664730850006e-08,5.915269787331156e-09,0.7845257656287018
2.184523935939995e-11,8.526069545495859e-07,0.12377751686811268,0.03649124084453175,0.049382074626565756,7.586085085529274e-09,4.497952941211541e-09,0.7903483029695948
2.2517787884464187e-11,5.722008476385517e-07,0.11932200927162813,0.035709028722930095,0.04899390932596282,5.835319873859798e-09,3.5817894818251207e-09,0.7959744710613194
